,budget,revenue,title,vote_average,vote_count,tconst,startYear,runtimeMinutes,genre_1,genre_2,genre_3,genre_4,prod_company_1,prod_company_2,prod_company_3,prod_company_4,prod_company_5,writer_1,writer_2,writer_3,writer_4,writer_5,director_1,director_2,director_3,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,cast_9,cast_10,others_1,others_2,others_3,others_4,others_5,others_6,others_7,others_8,others_9,others_10
81,240000000.0,1153304495.0,CAPTAIN AMERICA: CIVIL WAR,7.4,14978.0,tt3498820,2016,147,Adventure,Action,Science Fiction,,Marvel Studios,,,,,nm1321655,nm0800209,nm0751577,nm1321656,nm0456158,nm0751577,nm0751648,,nm0262635,nm0000375,nm0424060,nm1659221,nm0005569,nm0117709,nm0204706,nm0647634,nm0805476,nm1107001,nm0090309,nm0821432,nm1072937,nm1557950,,,,,,
82,20000000.0,992181.0,BEYOND SKYLINE,4.9,522.0,tt1724970,2017,106,Action,Science Fiction,Adventure,Horror,XYZ Films,Head Gear Films,Infinite Frameworks Studios,Infinite Frameworks,Metrol Technology,nm2880943,nm1634030,,,,nm2880943,,,nm0342029,nm0636942,nm4103976,nm0612534,,,,,,,nm1666528,nm0833779,nm0833780,nm1211040,,,,,,
83,35000000.0,140795793.0,TRAINWRECK,5.8,1827.0,tt3152624,2015,125,Comedy,Romance,,,Universal Pictures,Apatow Productions,Fuji Television Network,Dentsu,,nm0031976,,,,,nm0031976,,,nm2154960,nm0352778,nm0488953,nm0703800,nm2535778,,,,,,nm0578814,nm0109726,nm1464511,nm0449820,nm0958393,nm5671708,,,,
84,103000.0,204000.0,THE RUNAWAY BRIDE,5.0,2.0,tt0021324,1930,69,Drama,Crime,,,RKO Radio Pictures,,,,,nm0922850,nm0887429,nm0187981,nm0613848,,nm0187981,,,nm0000802,nm0400763,nm0403636,nm0627789,,,,,,,nm0495461,nm0869860,,,,,,,,
85,100000000.0,94061311.0,BEN-HUR,5.6,1105.0,tt2638144,2016,123,Action,Adventure,Drama,,Sean Daniel Company,LightWorkers Media,Paramount,Metro-Goldwyn-Mayer,,nm0067457,nm0725983,nm0908753,nm0164851,,nm0067457,,,nm1658935,nm1527905,nm0763928,nm2258164,,,,,,,nm0199733,nm0376416,,,,,,,,
86,8500000.0,43528634.0,THE DUFF,6.8,3190.0,tt1666801,2015,101,Romance,Comedy,,,Wonderland Sound and Vision,CBS Films,Vast Entertainment,,,nm1038800,nm1847738,nm3929735,,,nm1847738,,,nm0926165,nm2254074,nm2064412,nm0005049,,,,,,,nm0142134,nm0629334,nm0899193,,,,,,,
87,20000000.0,43967255.0,MAX,6.8,424.0,tt3369806,2015,111,Adventure,Drama,Family,,Reel Chefs Catering,Sunswept Entertainment,Metro-Goldwyn-Mayer,Warner Bros. Pictures,,nm0945026,nm0504802,,,,nm0945026,,,nm0002006,nm5946818,nm3312554,nm0334179,,,,,,,nm0086998,nm1651942,nm0704909,nm0194356,,,,,,
88,44000000.0,155760117.0,THE HATEFUL EIGHT,7.7,8770.0,tt3460252,2015,168,Crime,Drama,Mystery,Western,The Weinstein Company,Double Feature Films,FilmColony,,,nm0000233,,,,,nm0000233,,,nm0000168,nm0000621,nm0000492,nm0324658,nm0000514,nm0065007,,,,,nm0321621,nm0570690,nm0792049,nm0001553,nm0724744,nm0005544,nm0434133,nm0849222,,
89,15000000.0,14860766.0,SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE,6.2,976.0,tt1727776,2015,93,Comedy,Horror,,,Paramount,Broken Road Productions,Brucks Entertainment,Oops Doughnuts Productions,,nm0933144,nm0595088,nm0484907,nm0931185,,nm0484907,,,nm4446467,nm2383250,nm6368720,nm3924288,nm4296013,,,,,,nm0275698,nm0307776,,,,,,,,
90,30000000.0,84025816.0,SICARIO,7.3,4775.0,tt3397884,2015,121,Action,Crime,Thriller,,Lionsgate,Thunder Road Pictures,Black Label Media,,,nm0792263,nm0898288,,,,nm0898288,,,nm1289434,nm0000982,nm0001125,nm1256532,,,,,,,nm0412588,nm0524745,nm2590720,nm0568093,,,,,,
91,13500000.0,187674.0,STONEWALL,6.3,76.0,tt3018070,2015,129,Drama,,,,Centropolis Entertainment,,,,,nm0047976,nm0000386,,,,nm0000386,,,nm3528539,nm4759657,nm1428821,nm2655177,,,,,,,nm0287615,nm0296827,nm0520696,nm1387379,,,,,,
92,60000000.0,101134059.0,JOY,6.5,2851.0,tt2446980,2015,124,Drama,Comedy,,,TSG Entertainment,Davis Entertainment,Annapurna Pictures,Fox 2000 Pictures,20th Century Fox,nm0751102,nm1754239,,,,nm0751102,,,nm2225369,nm0000134,nm0177896,nm1183149,,,,,,,nm0204862,nm2691892,nm0330335,nm0596298,,,,,,
93,90000000.0,146936910.0,THE LAST WITCH HUNTER,5.8,2327.0,tt1618442,2015,106,Fantasy,Action,Adventure,Science Fiction,NeoReel,Summit Entertainment,Atmosphere Entertainment MM,Goldmann Pictures,Aperture Entertainment,nm2309430,nm0252135,nm2332952,nm1948885,,nm0252135,,,nm0004874,nm3310211,nm0000704,nm0959963,,,,,,,nm0004799,nm0325927,,,,,,,,
94,120000000.0,221600160.0,GEOSTORM,5.8,2427.0,tt1981128,2017,109,Action,Science Fiction,Thriller,,Twisted Media,Stereo D,Skydance Media,RatPac-Dune Entertainment,Electric Entertainment,nm0349935,nm0002041,,,,nm0002041,,,nm0124930,nm0836343,nm0180411,nm0487884,,,,,,,nm1911103,nm1602154,nm1154632,nm0769656,nm0716350,nm1153895,nm1447370,,,
95,175000000.0,146175066.0,KING ARTHUR: LEGEND OF THE SWORD,6.5,3535.0,tt1972591,2017,126,Action,Drama,Fantasy,,Village Roadshow Pictures,Weed Road Pictures,Wigram Productions,Safehouse Pictures,Warner Bros. Pictures,nm0229694,nm1703612,nm0927880,nm0005363,,nm0005363,,,nm0402271,nm2793591,nm0000179,nm0005023,,,,,,,nm0164626,nm0326040,nm1207404,,,,,,,
96,110000000.0,303144152.0,PASSENGERS,6.8,8435.0,tt1355644,2016,116,Drama,Romance,Science Fiction,,Wanda Pictures,Columbia Pictures,Village Roadshow Pictures,Original Film,Company Films,nm3123612,nm0878763,,,,nm0878763,,,nm2225369,nm0695435,nm0790688,nm0000401,,,,,,,nm1336500,nm3052130,nm1506459,nm0605775,nm0396720,nm1878845,nm2787357,,,
97,18000000.0,41325328.0,RICKI AND THE FLASH,5.8,496.0,tt3623726,2015,101,Comedy,Drama,Music,,LStar Capital,Columbia TriStar,Clinica Estetico,,,nm0001129,nm1959505,,,,nm0001129,,,nm0000658,nm0000177,nm0336701,nm1659221,,,,,,,nm0324556,nm1259504,nm0686887,nm0002336,,,,,,
98,28000000.0,201634991.0,STRAIGHT OUTTA COMPTON,7.7,2141.0,tt1398426,2015,147,Drama,Music,,,Broken Chair Flickz,Universal Pictures,Legendary Entertainment,New Line Cinema,Cube Vision,nm6707680,nm0921023,nm0767655,nm0075696,nm0336620,nm0336620,,,nm6578009,nm3659660,nm4207146,nm0112932,nm0131541,,,,,,nm0023297,nm0236564,nm0288886,,,,,,,
99,1000000.0,62882090.0,UNFRIENDED,5.4,2164.0,tt3713166,2014,83,Horror,Thriller,,,Bazelevs Production,Blumhouse Productions,Universal Pictures,,,nm0300174,nm4532532,,,,nm0300174,,,nm2054764,nm4026000,nm1237541,nm2645189,,,,,,,nm0067457,nm2186596,nm4265905,nm2022847,,,,,,
100,150000000.0,695331111.0,MOANA,7.5,7372.0,tt3521164,2016,107,Adventure,Comedy,Family,Animation,Walt Disney Pictures,Walt Disney Animation Studios,,,,nm1158544,nm0930261,nm2320658,nm0615780,nm0166256,nm2320658,nm0615780,nm0930261,nm7635388,nm0425005,nm1344302,nm0607325,nm1318596,,,,,,nm0592135,,,,,,,,,
101,105000000.0,408579038.0,ICE AGE: COLLISION COURSE,5.9,2615.0,tt3416828,2016,94,Adventure,Animation,Family,Comedy,Blue Sky Studios,20th Century Fox Animation,20th Century Fox,,,nm0862211,nm3229505,nm5022110,nm0813289,nm1154886,nm0862211,nm1154886,,nm0005380,nm0001459,nm0000491,nm0917188,nm1851981,,,,,,,,,,,,,,,
102,50000.0,1200000.0,THE DEAD WALK,2.0,1.0,tt1189032,2008,\N,Horror,,,,Roadkill Cinema Productions,,,,,nm2929826,,,,,nm2929826,,,nm2748210,nm2873951,nm2439930,nm2909650,nm2929391,nm2930801,nm2929670,,,,nm2802259,nm2929855,,,,,,,,
103,1000000.0,1390000.0,A DAUGHTER OF THE GODS,5.0,1.0,tt0006568,1916,180,Fantasy,Drama,,,Fox Film Corporation,,,,,nm0107543,nm5921220,,,,nm0107543,,,nm0445807,nm0790137,nm0208415,nm0393411,,,,,,,nm1135428,nm0005646,nm0191667,nm0402478,,,,,,
104,35000000.0,23083334.0,WHISKEY TANGO FOXTROT,6.2,620.0,tt3553442,2016,112,War,Comedy,,,Paramount,Broadway Video,Little Stranger,,,nm1061622,nm0275629,nm5092324,nm0720135,,nm0275629,nm0720135,,nm0275486,nm3053338,nm0293509,nm0000547,,,,,,,nm0117290,nm0584427,nm0227875,nm0962378,nm5552644,,,,,
105,100000000.0,190514361.0,THE LEGO MOVIE 2: THE SECOND PART,6.6,856.0,tt3513498,2019,107,Action,Adventure,Animation,Comedy,Vertigo Entertainment,Lin Pictures,LEGO,Animal Logic,Warner Animation Group,nm0588087,nm0795975,nm3821363,nm0520488,nm0796950,nm0593610,,,nm0695435,nm0006969,nm0004715,nm1840504,,,,,,,,,,,,,,,,
106,6500000.0,13865435.0,THE PYRAMID,4.8,539.0,tt2799166,2014,89,Horror,,,,Silvatar Media,Fox International Productions,Sahara Productions,,,nm2395870,nm0505183,nm2415173,,,nm0505183,,,nm3358233,nm0118617,nm0641354,nm3047195,,,,,,,nm0014960,nm0004799,nm3582838,,,,,,,
107,11000000.0,27391084.0,IRRATIONAL MAN,6.5,1245.0,tt3715320,2015,95,Drama,Mystery,,,Perdido Productions,Sony Pictures,Gravier Productions,,,nm0000095,,,,,nm0000095,,,nm0001618,nm1297015,nm0000205,nm1369571,nm3284401,,,,,,nm0036981,nm1008264,nm2304996,nm0451787,nm0503429,,,,,
108,8000000.0,1411927.0,99 HOMES,6.8,415.0,tt2891174,2014,112,Drama,,,,Noruz Films,Broad Green Pictures,Hyde Park Entertainment,Imagenation Abu Dhabi FZ,,nm1023919,nm2478512,nm0618881,,,nm1023919,,,nm1940449,nm0788335,nm0000368,nm0000317,,,,,,,nm0002170,nm4312021,nm1834530,,,,,,,
109,1000.0,4.0,I REMEMBER ME,5.3,3.0,tt0293270,2000,74,Documentary,,,,Loka Motion Productions,,,,,nm0811502,,,,,nm0811502,,,nm0811502,,,,,,,,,,nm9564588,nm1211176,nm1211471,nm0418949,nm0183601,nm0199679,nm0502375,nm0378870,,
110,10000000.0,52882018.0,SINISTER 2,5.8,1227.0,tt2752772,2015,97,Horror,,,,Tank Caterpillar,Blumhouse Productions,Alliance Films,Automatik Entertainment,Entertainment One,nm1803036,nm1164602,nm0220600,,,nm1164602,,,nm0710447,nm0815370,nm3625321,nm4524493,,,,,,,nm0089658,nm0354453,nm0023398,nm1383345,,,,,,
111,200000000.0,863756051.0,GUARDIANS OF THE GALAXY VOL. 2,7.7,13550.0,tt3896198,2017,136,Action,Adventure,Comedy,Science Fiction,Marvel Studios,Walt Disney Pictures,,,,nm5037683,nm0348181,nm3238648,nm3966115,nm1921680,nm0348181,,,nm0695435,nm0757855,nm1176985,nm0004874,nm0001327,,,,,,nm0061045,nm0385442,nm0941600,,,,,,,
112,165000000.0,677700000.0,DOCTOR STRANGE,7.4,13630.0,tt1211837,2016,115,Action,Adventure,Fantasy,Science Fiction,Marvel Studios,,,,,nm1803036,nm3123612,nm0220600,nm0228492,nm0498278,nm0220600,,,nm1212722,nm0252230,nm1046097,nm0938950,nm0012078,nm0484541,nm0842770,,,,nm0270559,nm0627917,,,,,,,,
113,180000000.0,853977126.0,THOR: RAGNAROK,7.5,12526.0,tt3501632,2017,130,Action,Adventure,Comedy,Fantasy,Marvel Studios,Walt Disney Pictures,,,,nm0169806,nm1219736,nm1236653,nm3069408,nm0498278,nm0169806,,,nm1165110,nm1089991,nm0000949,nm0749263,nm0038355,,,,,,,,,,,,,,,
114,200000000.0,1346739107.0,BLACK PANTHER,7.4,13651.0,tt1825683,2018,134,Action,Adventure,Fantasy,Science Fiction,Marvel Studios,Walt Disney Pictures,,,,nm0498278,nm0456158,nm3363032,nm1963288,,nm3363032,,,nm1569276,nm0430107,nm2143282,nm1775091,nm0293509,nm1250791,nm7683379,,,,nm0270559,nm3234869,,,,,,,,
115,7000000.0,2360281.0,CAKE,6.3,600.0,tt3442006,2014,102,Drama,,,,Cinelou Films,Echo Films,,,,nm0864959,nm1400426,,,,nm1400426,,,nm0000098,nm0056770,nm0447695,nm0941777,nm0336701,,,,,,nm2657554,nm0004799,nm0353929,nm0813309,nm1125431,nm1989592,,,,
116,5000000.0,43884652.0,STILL ALICE,7.5,2053.0,tt3316960,2014,101,Drama,,,,Shriver Films,Killer Films,Big Indie Pictures,BSM Studio,Lutzus-Brown,nm0322144,nm5581694,nm0922903,,,nm0322144,nm0922903,,nm0000194,nm0000285,nm0829576,nm0098378,,,,,,,nm4065767,nm0463025,nm3053132,nm0049888,nm1899688,,,,,
117,25000000.0,39171130.0,THE GAMBLER,5.8,814.0,tt2039393,2014,111,Thriller,Crime,Drama,,Paramount,Closest to the Hole Productions,Leverage,Winkler Films,,nm1184258,nm1012501,nm0864812,,,nm1012501,,,nm0000242,nm0001448,nm0000422,nm0488953,,,,,,,nm0153590,nm0506100,nm0935210,,,,,,,
118,35000000.0,61181942.0,THE WALK,6.9,1994.0,tt3488710,2015,123,Adventure,Drama,Thriller,,TriStar Pictures,ImageMovers,Sony Pictures,,,nm0000709,nm1358613,nm0677597,,,nm0000709,,,nm0330687,nm3114649,nm2968773,nm4487667,,,,,,,nm0710759,nm0823330,nm0006293,,,,,,,
119,67000000.0,25037897.0,GRINDHOUSE,6.9,932.0,tt0462322,2007,191,Thriller,Action,Horror,,Yer Dead Productions,Dimension Films,Big Talk Productions,Dartmouth International,Eyetronics,nm0957772,nm0000233,nm1249684,nm0001675,nm0744834,nm0942367,nm0957772,nm0000233,nm0000621,nm0000535,nm0001803,nm1057928,nm0004710,,,,,,,,,,,,,,,
120,1300000.0,1550000.0,VALENTINO,5.0,2.0,tt0044177,1951,102,Drama,Romance,,,Edward Small Productions,Columbia Pictures,,,,nm0115482,nm0020765,,,,nm0020765,,,nm0662223,nm0137999,nm0575756,nm0130407,,,,,,,nm0806448,nm0006257,nm0005889,nm0541721,,,,,,
121,6000000.0,1020921.0,5 FLIGHTS UP,6.0,168.0,tt2933544,2014,88,Drama,,,,Revelations Entertainment,Lascaux Films,Latitude Productions,,,nm0676361,nm3263342,nm0518644,,,nm0518644,,,nm0000473,nm0000151,nm0633223,nm0696387,,,,,,,nm2645917,nm0566975,nm0580312,,,,,,,
122,12000000.0,85512300.0,PAPER TOWNS,6.0,3762.0,tt3622592,2015,109,Drama,Mystery,Romance,,Fox 2000 Pictures,,,,,nm2354099,nm1981261,nm1500577,nm2352210,,nm1500577,,,nm1822659,nm5353321,nm3641002,nm6819854,,,,,,,nm2125212,nm0324041,,,,,,,,
123,15000000.0,61788393.0,KRAMPUS,6.0,1124.0,tt3850590,2015,98,Horror,Comedy,Fantasy,,Universal Pictures,Legendary Entertainment,,,,nm2591926,nm1296461,nm1002424,,,nm1002424,,,nm0004395,nm0001057,nm0462712,nm2798112,,,,,,,nm1247503,nm0419169,nm2100078,nm0006777,,,,,,
124,80000000.0,363533271.0,SHAZAM!,7.0,3752.0,tt0448115,2019,132,Action,Comedy,Fantasy,,DC Entertainment,DC Comics,New Line Cinema,Warner Bros. Pictures,The Safran Company,nm1791910,nm2849655,nm0501359,nm1304148,nm2497546,nm2497546,,,nm1157048,nm0835016,nm4755508,nm6244013,,,,,,,nm0755911,,,,,,,,,
125,35000000.0,62832209.0,THE MOUNTAIN BETWEEN US,6.5,1318.0,tt2226597,2017,112,Romance,Adventure,Drama,,Chernin Entertainment,20th Century Fox,,,,nm0328987,nm0009463,nm0919363,nm4887947,,nm0009463,,,nm0252961,nm0000701,nm0000977,nm0000551,,,,,,,nm1858656,nm1249995,nm2819401,,,,,,,
126,11000000.0,593683.0,TRACERS,5.9,729.0,tt2401097,2015,94,Action,Crime,Drama,,Melbarken,Saban Films,Cowtown Cinema Ventures,Temple Hill Entertainment,Freerunning,nm0425780,nm0925493,nm0092018,nm2038223,nm0779830,nm2038223,,,nm1210124,nm2955595,nm1501374,nm1969169,,,,,,,nm2125212,,,,,,,,,
127,8000000.0,5659286.0,ANOMALISA,7.1,987.0,tt2401878,2015,90,Animation,Comedy,Drama,Romance,Starburns Industries,Harmonius Claptrap,Snoot Entertainment,,,nm2122478,nm0442109,,,,nm2122478,nm0442109,,nm0000667,nm0000492,nm0006888,,,,,,,,nm0821786,nm1533266,nm0001980,nm2026060,nm1804458,nm2384784,,,,
128,500000.0,28951.0,A LONG WAY OFF,7.3,3.0,tt2386502,2014,105,Romance,Drama,Family,,Uptone Pictures,Prodigafilm,,,,nm2988017,nm1139946,nm2473620,,,nm2988017,nm2473620,,nm0001108,nm0566052,nm0225963,nm3673618,,,,,,,nm3037147,nm3266627,nm4796357,,,,,,,
129,11500000.0,94073028.0,DIRTY GRANDPA,5.8,2808.0,tt1860213,2016,102,Comedy,,,,Covert Media,Lionsgate,BillBlock Media,QED International,Josephson Entertainment,nm0563243,nm4544229,,,,nm0563243,,,nm0000134,nm1374980,nm3614913,nm2201555,,,,,,,nm2249074,nm1088848,nm0430742,nm2441221,,,,,,
130,7400000.0,26667197.0,THE BYE BYE MAN,5.1,758.0,tt4030600,2017,96,Horror,Thriller,,,Los Angeles Media Fund (LAMF),Intrepid Pictures,STX Entertainment,,,nm6765196,nm0672103,nm0864468,,,nm0864468,,,nm0808022,nm1620741,nm6463103,nm0873998,,,,,,,nm2551041,nm1006167,nm3078928,nm0460770,nm0476071,,,,,
131,1012000.0,2559000.0,THE SAILOR TAKES A WIFE,0.0,0.0,tt0038045,1945,92,Comedy,Romance,,,Metro-Goldwyn-Mayer,,,,,nm0177336,nm0259838,nm0152157,nm0926636,,nm0926636,,,nm0908153,nm0000742,nm0002025,nm0869429,,,,,,,nm0461348,nm0338004,,,,,,,,
132,185000000.0,566652812.0,KONG: SKULL ISLAND,6.4,6483.0,tt3731562,2017,118,Action,Adventure,Fantasy,,Legendary Entertainment,Warner Bros. Pictures,,,,nm2081046,nm0309691,nm0319659,nm1440919,nm3611349,nm3611349,,,nm1089991,nm0000168,nm0488953,nm0000604,nm2032193,,,,,,nm0572805,,,,,,,,,
133,25000000.0,24902723.0,THE 33,6.2,602.0,tt2006295,2015,127,Drama,History,,,Alcon Entertainment,Phoenix Pictures,Half Circle,Fabula,,nm1258965,nm1433580,nm0726638,nm5203976,nm0859241,nm0726638,,,nm0000104,nm0763928,nm0000300,nm0000981,,,,,,,,,,,,,,,,
134,58000000.0,783100000.0,DEADPOOL,7.6,21235.0,tt1431045,2016,108,Action,Adventure,Comedy,,Marvel Entertainment,TSG Entertainment,20th Century Fox,Genre Films,,nm1014201,nm1116660,nm1783265,,,nm1783265,,,nm0005351,nm1072555,nm2554352,nm4534098,,,,,,,nm1334526,nm0795682,nm0432725,,,,,,,
135,25000000.0,65663276.0,THE AGE OF ADALINE,7.4,4111.0,tt1655441,2015,112,Fantasy,Drama,Romance,,Sierra/Affinity,Lakeshore Entertainment,Sidney Kimmel Entertainment,,,nm3384330,nm1767218,nm0328987,,,nm1767218,,,nm0515116,nm0401264,nm0000148,nm0000834,,,,,,,nm0454004,nm0524342,nm0742347,nm0003151,,,,,,
136,15000000.0,8235661.0,TRUMBO,7.2,944.0,tt3203606,2015,124,Drama,,,,ShivHans Pictures,Groundswell Productions,Inimitable Pictures,,,nm6983391,nm0005366,nm0573695,,,nm0005366,,,nm0186505,nm0000178,nm0000545,nm0127373,nm0692466,,,,,,nm0003819,nm0506075,nm0518757,nm2862124,nm2961544,,,,,
137,61000000.0,311256926.0,MAZE RUNNER: THE SCORCH TRIALS,6.6,6733.0,tt4046784,2015,131,Action,Science Fiction,Thriller,,Temple Hill Entertainment,Gotham Group,TSG Entertainment,,,nm2385905,nm4212895,nm1226871,,,nm1226871,,,nm3729721,nm2546012,nm1032473,nm0002064,nm0318821,,,,,,nm2125212,nm0324041,nm1650412,,,,,,,
138,125000000.0,498814908.0,THE BOSS BABY,6.4,4571.0,tt3874544,2017,97,Animation,Comedy,Family,,DreamWorks Animation,20th Century Fox,,,,nm0567112,nm0569891,nm2807682,,,nm0569891,,,nm0000285,nm0000114,nm0453994,nm0001435,,,,,,,nm0619820,nm2385360,nm0001877,,,,,,,
139,10000000.0,3400278.0,EVERYBODY WANTS SOME!!,6.3,715.0,tt2937696,2016,117,Comedy,,,,Annapurna Pictures,,,,,nm0000500,,,,,nm0000500,,,nm4296357,nm0388382,nm4554428,nm3614913,,,,,,,nm2691892,nm0805678,nm0446867,nm0010471,nm0193274,,,,,
140,500000.0,2800000.0,SAVING CHRISTMAS,1.6,40.0,tt4009460,2014,79,Comedy,Family,,,Provident Films,Camfam Studios,,,,nm0229544,nm6805281,,,,nm0229544,,,nm0131647,nm0229544,nm0725811,nm3955339,,,,,,,nm3753819,nm6415169,nm7469551,nm4257152,nm2450608,,,,,
141,20000000.0,36606743.0,BURNT,6.4,1967.0,tt2503944,2015,101,Drama,Comedy,,,PeaPie Films,Double Feature Films,3 Arts Entertainment,,,nm0435701,nm1140275,nm0920274,,,nm0920274,,,nm0177896,nm1092227,nm0117709,nm1249052,nm0184963,,,,,,nm0792049,nm0831098,nm1387379,nm0601680,,,,,,
142,20000000.0,207945075.0,ME BEFORE YOU,7.7,6389.0,tt2674426,2016,106,Drama,Romance,,,New Line Cinema,Sunswept Entertainment,Metro-Goldwyn-Mayer,,,nm4824763,nm4424713,,,,nm4824763,,,nm3592338,nm3510471,nm0005216,nm0001097,,,,,,,nm0654077,nm1651942,nm0035661,nm0001899,,,,,,
143,31000000.0,104384188.0,VACATION,6.2,2098.0,tt1524930,2015,99,Comedy,,,,New Line Cinema,BenderSpink,David Dobkin Productions,,,nm0197855,nm0000455,nm0326246,,,nm0197855,nm0326246,,nm1159180,nm0000775,nm1711114,nm4347315,,,,,,,nm0070454,nm0229694,nm0006205,nm1451495,,,,,,
144,25000000.0,52395996.0,THE NIGHT BEFORE,6.1,994.0,tt3530002,2015,101,Comedy,Adventure,Fantasy,,Sony Pictures,Good Universe,Point Grey Pictures,,,nm3773434,nm3782043,nm1349522,nm1698571,,nm1349522,,,nm0330687,nm0736622,nm3255459,nm0135221,,,,,,,nm4384917,nm0001937,,,,,,,,
145,176000000.0,745600054.0,SUICIDE SQUAD,5.9,14386.0,tt1386697,2016,123,Action,Adventure,Crime,Fantasy,DC Entertainment,Dune Entertainment,Warner Bros. Pictures,Atlas Entertainment,DC Comics,nm0043742,nm1694619,,,,nm0043742,,,nm0000226,nm0001467,nm3053338,nm0205626,nm0636280,nm0996669,nm1092086,nm2541974,nm3009232,nm5353321,nm0746273,nm0837112,nm1888527,nm1664042,nm0001396,nm0006050,nm0774606,nm3857692,,
146,149000000.0,821847012.0,WONDER WOMAN,7.3,13408.0,tt0451279,2017,141,Action,Adventure,Fantasy,,Dune Entertainment,Atlas Entertainment,DC Entertainment,Cruel & Unusual Films,Tencent Pictures,nm0297229,nm0374302,nm0551376,nm4243936,nm0811583,nm0420941,,,nm2933757,nm1517976,nm0000705,nm0205063,nm0000667,nm0001567,nm0025745,,,,nm0340003,nm1062923,nm1215553,,,,,,,
147,13000000.0,1646788.0,I SAW THE LIGHT,5.9,98.0,tt1490785,2015,123,Drama,Music,,,Bron Studios,RatPac-Dune Entertainment,,,,nm0008953,nm1660892,nm7778699,nm7778700,,nm0008953,,,nm1089991,nm0647634,nm4487976,nm0925966,,,,,,,nm0317943,nm0711840,,,,,,,,
148,10000000.0,102952888.0,JIGSAW,6.1,2057.0,tt3348730,2017,92,Crime,Horror,Mystery,Thriller,Twisted Pictures,A Bigger Boat,Serendipity Productions,,,nm1539257,nm1294961,nm1294962,nm0831457,,nm1294961,nm1294962,,nm1432956,nm0068551,nm0719678,nm5557932,,,,,,,nm0121117,nm0388898,,,,,,,,
149,5000000.0,98450062.0,THE VISIT,6.2,2839.0,tt3567288,2015,94,Horror,Thriller,Mystery,,Blumhouse Productions,Blinding Edge Pictures,,,,nm0796117,,,,,nm0796117,,,nm4609822,nm4590837,nm0241759,nm0574513,,,,,,,nm0081514,nm0089658,nm0016662,nm3002063,nm1132783,nm2124081,nm2248864,,,
150,850000.0,5154.0,TRASH,5.7,3.0,tt0122194,1999,95,Drama,,,,Dancing Babies Entertainment,Cleopatra Productions,,,,nm0303254,,,,,nm0303254,,,nm0005438,nm0170541,nm0005326,nm0951471,,,,,,,nm2302798,nm0862523,nm0611291,nm0836143,nm0006366,,,,,
151,100000.0,42664410.0,THE GALLOWS,4.9,632.0,tt2309260,2015,81,Horror,Thriller,,,Tremendum Pictures,New Line Cinema,Blumhouse Productions,Management 360,,nm3951039,nm4000389,,,,nm3951039,nm4000389,,nm3790547,nm6018502,nm4090362,nm2258992,,,,,,,nm0089658,nm0143939,nm2447927,nm2146601,,,,,,
152,356000000.0,2797800564.0,AVENGERS: ENDGAME,8.3,10243.0,tt4154796,2019,181,Adventure,Science Fiction,Action,,Marvel Studios,,,,,nm0751577,nm1321656,nm0456158,nm1293367,nm1321655,nm0751577,nm0751648,,nm0000375,nm0262635,nm0749263,nm1165110,nm0488953,nm0760796,nm1339223,nm1775091,nm6676262,,nm2435752,,,,,,,,,
153,300000000.0,2046239637.0,AVENGERS: INFINITY WAR,8.3,15824.0,tt4154756,2018,149,Adventure,Action,Science Fiction,,Marvel Studios,,,,,nm1321655,nm0751577,nm1321656,nm0498278,nm0456158,nm0751577,nm0751648,,nm0000375,nm1165110,nm0749263,nm0262635,nm2832703,nm6328300,,,,,,,,,,,,,,
154,152000000.0,1128274794.0,CAPTAIN MARVEL,7.0,7696.0,tt4154664,2019,123,Action,Adventure,Science Fiction,,Marvel Studios,Walt Disney Pictures,Animal Logic,,,nm2270979,nm1349818,nm4039044,nm0498834,nm0281396,nm1349818,nm0281396,,nm0488953,nm0000168,nm0578853,nm0000179,,,,,,,nm0270559,,,,,,,,,
155,2500000.0,230069.0,JIMMY VESTVOOD: AMERIKAN HERO,5.5,24.0,tt3135556,2016,84,Comedy,,,,Worldwide Media Conspiracy,Soul Mining Production,Perfect Nose Productions,,,nm3894059,nm1165576,,,,nm1165576,,,nm0423414,nm0001334,nm2611074,nm1495350,,,,,,,nm2229497,nm1016080,nm0757572,nm4577087,,,,,,
156,38000000.0,109906372.0,THE 5TH WAVE,5.9,3890.0,tt2304933,2016,112,Adventure,Science Fiction,,,LStar Capital,Columbia Pictures,GK Films,Material Pictures,,nm0335666,nm0326040,nm2130099,nm2128335,nm0684374,nm2128335,,,nm1631269,nm2832703,nm4388400,nm3173395,nm1025139,,,,,,nm0365036,nm0002926,nm0149290,nm1730211,,,,,,
157,80000000.0,52099090.0,THE FINEST HOURS,6.4,991.0,tt2025690,2016,117,Action,Drama,History,Thriller,Red Hawk Entertainment,Walt Disney Pictures,Whitaker Entertainment,Bergsten Music,,nm2053216,nm0848496,nm0798788,nm0318916,nm4634203,nm0318916,,,nm1517976,nm0000729,nm0004936,nm0051509,,,,,,,nm0041765,,,,,,,,,
